"scenario_id","kind","comparison","factor","cohort","total_configurations","cohort_probability","excluded_probability","ci_available_probability","p_available_probability","ci_difference_joint_probability","p_difference_joint_probability","ci_difference_conditional_probability","p_difference_conditional_probability","ci_difference_mcse","p_difference_mcse","ci_difference_n","p_difference_n","ci_available_n","p_available_n","nonconverged_output_probability","convergence_unknown_output_probability","ci_delta_median","ci_delta_p99","ci_delta_max","p_delta_median","p_delta_p99","p_delta_max","beta_delta_median","beta_delta_p99"
"E100R1","exact","default_logistf_sas","default","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0.0207612456747405,0.0207612456747405,0.0207932229495572,0.0207932229495572,,,54,54,2597,2597,0,0,0.0480270679622097,1.9899639333994,1.99074149758779,0.0010188823363813,0.0406333058197262,0.0872584546518038,6.18054374592614e-05,0.000310189401833352
"E100R1","exact","default_logistf_sas","default","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.991541714725106,0.991541714725106,0.0199923106497501,0.0199923106497501,0.0201628538193098,0.0201628538193098,,,52,52,2579,2579,0,0,0.0476369904401128,1.98991384491282,1.99074149758779,0.00101583480677401,0.0398637253441731,0.0872584546518038,6.16838623259675e-05,0.000310263089326419
"E200R1","exact","default_logistf_sas","default","all_outputs",10201,1,0.000196059209881384,0.999803940790118,0.999803940790118,0.00686207234584845,0.00686207234584845,0.00686341798215511,0.00686341798215511,,,70,70,10199,10199,0,0,0.0238789408493771,2.02473100750707,2.02828380658298,1.52435174004112e-05,0.0198763950220469,0.0868742022255358,2.52039603219067e-05,0.000378986908911632
"E200R1","exact","default_logistf_sas","default","both_point_converged",10201,0.999803940790118,0.000196059209881384,0.999803940790118,0.999803940790118,0.00686207234584845,0.00686207234584845,0.00686341798215511,0.00686341798215511,,,70,70,10199,10199,0,0,0.0238789408493771,2.02473100750707,2.02828380658298,1.52435174004112e-05,0.0198763950220469,0.0868742022255358,2.52039603219067e-05,0.000378986908911632
"E200R1","exact","default_logistf_sas","default","common_point_converged",10201,0.999607881580237,0.000196059209881384,0.999607881580237,0.999607881580237,0.00686207234584845,0.00686207234584845,0.00686476414631754,0.00686476414631754,,,70,70,10197,10197,0,0,0.0237985325555763,2.0247310075071,2.02828380658298,1.52435174004119e-05,0.0198763950220469,0.0868742022255358,2.51809888442978e-05,0.00037898690892689
"E200R1","exact","default_logistf_sas","default","common_inference_available",10201,0.986962062542888,0.000196059209881384,0.986962062542888,0.986962062542888,0.00627389471620429,0.00627389471620429,0.00635677393722686,0.00635677393722686,,,64,64,10068,10068,0,0,0.0232896693564126,2.02219678209128,2.02828380657182,1.37576979955358e-05,0.0178844138164159,0.0868742022255358,2.50914406491887e-05,0.000344591379331978
"E020R4","exact","default_logistf_sas","default","all_outputs",85,1,0.0235294117647059,0.976470588235294,0.976470588235294,0.117647058823529,0.117647058823529,0.120481927710843,0.120481927710843,,,10,10,83,83,0,0,0.356160870867479,1.54774541285412,1.54774541285429,0.0388685680902114,0.127236048922863,0.127236048922863,0.000131151701523002,0.000405780124510713
"E020R4","exact","default_logistf_sas","default","both_point_converged",85,0.976470588235294,0.0235294117647059,0.976470588235294,0.976470588235294,0.117647058823529,0.117647058823529,0.120481927710843,0.120481927710843,,,10,10,83,83,0,0,0.356160870867479,1.54774541285412,1.54774541285429,0.0388685680902114,0.127236048922863,0.127236048922863,0.000131151701523002,0.000405780124510713
"E020R4","exact","default_logistf_sas","default","common_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0.117647058823529,0.117647058823529,0.123456790123457,0.123456790123457,,,10,10,81,81,0,0,0.336317732836068,1.54774541285413,1.54774541285429,0.038868568090213,0.127236048922863,0.127236048922863,0.000131151702162935,0.000405780124678845
"E020R4","exact","default_logistf_sas","default","common_inference_available",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0.117647058823529,0.117647058823529,0.123456790123457,0.123456790123457,,,10,10,81,81,0,0,0.336317732836068,1.54774541285413,1.54774541285429,0.038868568090213,0.127236048922863,0.127236048922863,0.000131151702162935,0.000405780124678845
"E050R4","exact","default_logistf_sas","default","all_outputs",451,1,0.00443458980044346,0.995565410199557,0.995565410199557,0.0665188470066519,0.0665188470066519,0.066815144766147,0.066815144766147,,,30,30,449,449,0,0,0.172526224537888,1.84066494835009,1.84626710598783,0.00956862246018697,0.118717629008885,0.120806581900789,0.000111228037114941,0.000610221419592793
"E050R4","exact","default_logistf_sas","default","both_point_converged",451,0.995565410199557,0.00443458980044346,0.995565410199557,0.995565410199557,0.0665188470066519,0.0665188470066519,0.066815144766147,0.066815144766147,,,30,30,449,449,0,0,0.172526224537888,1.84066494835009,1.84626710598783,0.00956862246018697,0.118717629008885,0.120806581900789,0.000111228037114941,0.000610221419592793
"E050R4","exact","default_logistf_sas","default","common_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0.0665188470066519,0.0665188470066519,0.0671140939597315,0.0671140939597315,,,30,30,447,447,0,0,0.172526224537887,1.8406649483501,1.84626710598783,0.00958984869725066,0.118717629008885,0.120806581900789,0.00011300850817797,0.000610221419652657
"E050R4","exact","default_logistf_sas","default","common_inference_available",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0.0665188470066519,0.0665188470066519,0.0671140939597315,0.0671140939597315,,,30,30,447,447,0,0,0.172526224537887,1.8406649483501,1.84626710598783,0.00958984869725066,0.118717629008885,0.120806581900789,0.00011300850817797,0.000610221419652657
"E100R4","exact","default_logistf_sas","default","all_outputs",1701,1,0.00117577895355673,0.998824221046443,0.998824221046443,0.0352733686067019,0.0352733686067019,0.0353148911124191,0.0353148911124191,,,60,60,1699,1699,0,0,0.088174931958547,1.94922494461338,1.95205247855773,0.00227571129036969,0.0999971620375264,0.119236762319743,7.37071457250771e-05,0.00051390634999346
"E100R4","exact","default_logistf_sas","default","both_point_converged",1701,0.998824221046443,0.00117577895355673,0.998824221046443,0.998824221046443,0.0352733686067019,0.0352733686067019,0.0353148911124191,0.0353148911124191,,,60,60,1699,1699,0,0,0.088174931958547,1.94922494461338,1.95205247855773,0.00227571129036969,0.0999971620375264,0.119236762319743,7.37071457250771e-05,0.00051390634999346
"E100R4","exact","default_logistf_sas","default","common_point_converged",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0.0352733686067019,0.0352733686067019,0.0353565114908662,0.0353565114908662,,,60,60,1697,1697,0,0,0.0880769136092177,1.94922494461339,1.95205247855773,0.00227571129037013,0.0999971620375264,0.119236762319743,7.35250812061786e-05,0.000513906350004092
"E100R4","exact","default_logistf_sas","default","common_inference_available",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0.0352733686067019,0.0352733686067019,0.0353565114908662,0.0353565114908662,,,60,60,1697,1697,0,0,0.0880769136092177,1.94922494461339,1.95205247855773,0.00227571129037013,0.0999971620375264,0.119236762319743,7.35250812061786e-05,0.000513906350004092
"E200R4","exact","default_logistf_sas","default","all_outputs",6601,1,0.00030298439630359,0.999697015603697,0.999697015603697,0.0169671261930011,0.0169671261930011,0.0169722685255342,0.0169722685255342,,,112,112,6599,6599,0,0,0.0421387311998969,2.00507475700484,2.00830540994413,0.000234956399295785,0.0511082243368986,0.118514071046641,5.93842544769352e-05,0.000470509661095033
"E200R4","exact","default_logistf_sas","default","both_point_converged",6601,0.999697015603697,0.00030298439630359,0.999697015603697,0.999697015603697,0.0169671261930011,0.0169671261930011,0.0169722685255342,0.0169722685255342,,,112,112,6599,6599,0,0,0.0421387311998969,2.00507475700484,2.00830540994413,0.000234956399295785,0.0511082243368986,0.118514071046641,5.93842544769352e-05,0.000470509661095033
"E200R4","exact","default_logistf_sas","default","common_point_converged",6601,0.999394031207393,0.00030298439630359,0.999394031207393,0.999394031207393,0.0169671261930011,0.0169671261930011,0.0169774139760497,0.0169774139760497,,,112,112,6597,6597,0,0,0.0421298382288902,2.00507482150632,2.00830540994413,0.000234956399295785,0.0511186997635472,0.118514071046641,5.93842544898138e-05,0.000470790702712982
"E200R4","exact","default_logistf_sas","default","common_inference_available",6601,0.995152249659143,0.00030298439630359,0.995152249659143,0.995152249659143,0.0169671261930011,0.0169671261930011,0.0170497792662506,0.0170497792662506,,,112,112,6569,6569,0,0,0.0419757629325695,2.00503731710563,2.00830540994413,0.000236158706805377,0.0512653557366248,0.118514071046641,5.99628712681238e-05,0.000474454980390302
"C40R00","simulation","default_logistf_sas","default","all_outputs",2500,1,0.048,0.952,0.952,0.0304,0.0304,0.0319327731092437,0.0319327731092437,0.0036039818729665,0.0036039818729665,76,76,2380,2380,0.0816,0,0.598494682751288,15.9629329239237,72.8917799146669,0.0136451136420146,0.0668007388045831,0.255683634230647,4.87892577876181e-05,0.0423234338745825
"C40R00","simulation","default_logistf_sas","default","both_point_converged",2500,0.8704,0.048,0.8704,0.8704,0.0288,0.0288,0.0330882352941176,0.0330882352941176,0.00383442969597829,0.00383442969597829,72,72,2176,2176,0,0,0.481948458902989,9.0454972125152,51.5261761886397,0.0124500535385632,0.0627935297049536,0.0710647846847037,4.2654193108671e-05,0.000388123384736705
"C40R00","simulation","default_logistf_sas","default","common_point_converged",2500,0.8668,0.048,0.8668,0.8668,0.0288,0.0288,0.0332256575911398,0.0332256575911398,0.00385008125150397,0.00385008125150397,72,72,2167,2167,0,0,0.478866191340392,8.71713394708893,51.5261761886397,0.0124315291052602,0.0627935297049536,0.0710647846847037,4.25806721624511e-05,0.000388123384736705
"C40R00","simulation","default_logistf_sas","default","common_inference_available",2500,0.8568,0.048,0.8568,0.8568,0.0288,0.0288,0.0336134453781513,0.0336134453781513,0.00389423558695473,0.00389423558695473,72,72,2142,2142,0,0,0.468037989045201,5.7372877246985,22.6271930279481,0.0122646138619639,0.0627935297049536,0.0710647846847037,4.21227347872088e-05,0.000378662170942068
"C100R00","simulation","default_logistf_sas","default","all_outputs",2500,1,0.0032,0.9968,0.9968,0.0088,0.0088,0.00882825040128411,0.00882825040128411,0.00187386267230591,0.00187386267230591,22,22,2492,2492,0.0128,0,0.272734292780318,2.69940913066055,19.8588935808411,0.010097120633618,0.0857510774404693,0.18679883054785,2.86024425557585e-05,0.000318127388493128
"C100R00","simulation","default_logistf_sas","default","both_point_converged",2500,0.984,0.0032,0.984,0.984,0.008,0.008,0.00813008130081301,0.00813008130081301,0.00181053635753985,0.00181053635753985,20,20,2460,2460,0,0,0.249852715394617,2.2045675010718,10.8201886024748,0.0100612234721449,0.0807986215792658,0.103683891116115,2.80958595780811e-05,0.000250772307449854
"C100R00","simulation","default_logistf_sas","default","common_point_converged",2500,0.9832,0.0032,0.9832,0.9832,0.0076,0.0076,0.00772986167615948,0.00772986167615948,0.00176648471042093,0.00176648471042093,19,19,2458,2458,0,0,0.247541501744693,2.2018447117119,10.8201886024748,0.0100572854801861,0.0807986215792658,0.103683891116115,2.8077080719946e-05,0.000249643949771672
"C100R00","simulation","default_logistf_sas","default","common_inference_available",2500,0.9828,0.0032,0.9828,0.9828,0.0076,0.0076,0.00773300773300773,0.00773300773300773,0.00176720086889786,0.00176720086889786,19,19,2457,2457,0,0,0.247541501744693,2.1993813326058,10.8201886024748,0.0100572854801861,0.0807986215792658,0.103683891116115,2.8077080719946e-05,0.000249643949771672
"C40R50","simulation","default_logistf_sas","default","all_outputs",2500,1,0.048,0.952,0.952,0.0256,0.0256,0.026890756302521,0.026890756302521,0.00331584200544021,0.00331584200544021,64,64,2380,2380,0.0928,0,0.710359316622551,15.296524671059,72.8917799147048,0.0140674386272881,0.0710647846847045,0.255683634230648,5.20434649730894e-05,0.0874338891631243
"C40R50","simulation","default_logistf_sas","default","both_point_converged",2500,0.8592,0.048,0.8592,0.8592,0.0248,0.0248,0.0288640595903166,0.0288640595903166,0.00361244780843415,0.00361244780843415,62,62,2148,2148,0,0,0.519629447216142,9.12993002306012,44.7183731467124,0.0129158544698639,0.0628448575931601,0.0933674091456841,4.43151009625886e-05,0.000379098231556796
"C40R50","simulation","default_logistf_sas","default","common_point_converged",2500,0.8516,0.048,0.8516,0.8516,0.0248,0.0248,0.0291216533583842,0.0291216533583842,0.00364420324833822,0.00364420324833822,62,62,2129,2129,0,0,0.511113558247298,8.58560752910749,44.7183731467124,0.0128954602933132,0.0627935297049517,0.0933674091456841,4.40744041646512e-05,0.00037789386420517
"C40R50","simulation","default_logistf_sas","default","common_inference_available",2500,0.8404,0.048,0.8404,0.8404,0.0248,0.0248,0.0295097572584484,0.0295097572584484,0.00369203134109203,0.00369203134109203,62,62,2101,2101,0,0,0.495611631229923,5.73728772486666,18.7710031586272,0.0126959478047406,0.0627935297049517,0.0933674091456841,4.37919227112005e-05,0.000375201370544698
"C100R50","simulation","default_logistf_sas","default","all_outputs",2500,1,0.004,0.996,0.996,0.008,0.008,0.00803212851405623,0.00803212851405623,0.0017888109875649,0.0017888109875649,20,20,2490,2490,0.0128,0,0.310508793554487,2.48061904883052,10.8201886024771,0.00940666346463093,0.0870328704128648,0.138441785904885,3.07321875427369e-05,0.000369154218406109
"C100R50","simulation","default_logistf_sas","default","both_point_converged",2500,0.9832,0.004,0.9832,0.9832,0.0072,0.0072,0.00732302685109845,0.00732302685109845,0.0017197223990266,0.0017197223990266,18,18,2458,2458,0,0,0.284024620926347,2.22578895858796,10.8201886024771,0.00937248577729666,0.0860719154680853,0.103683891116115,3.01624922440791e-05,0.000305488464610981
"C100R50","simulation","default_logistf_sas","default","common_point_converged",2500,0.982,0.004,0.982,0.982,0.0072,0.0072,0.00733197556008147,0.00733197556008147,0.00172181613189211,0.00172181613189211,18,18,2455,2455,0,0,0.282978327516119,2.21490744067634,10.8201886024771,0.00936737867919396,0.0860719154680853,0.103683891116115,3.01427415499989e-05,0.000303569342829713
"C100R50","simulation","default_logistf_sas","default","common_inference_available",2500,0.9816,0.004,0.9816,0.9816,0.0072,0.0072,0.00733496332518337,0.00733496332518337,0.00172251517621021,0.00172251517621021,18,18,2454,2454,0,0,0.280763651805599,2.20580276264103,10.8201886024771,0.00935587783466851,0.0860719154680853,0.103683891116115,3.01415381459558e-05,0.000303569342829713
"C40R90","simulation","default_logistf_sas","default","all_outputs",2500,1,0.0524,0.9476,0.9476,0.0264,0.0264,0.0278598564795272,0.0278598564795272,0.00338120377881392,0.00338120377881392,66,66,2369,2369,0.1248,0,0.779874976787124,17.0946325108917,72.8928023780071,0.0143825419649026,0.0724417465330328,0.267255610405975,5.95436117645232e-05,0.0735626810920582
"C40R90","simulation","default_logistf_sas","default","both_point_converged",2500,0.8228,0.0524,0.8228,0.8228,0.024,0.024,0.0291686922702965,0.0291686922702965,0.00371033582845424,0.00371033582845424,60,60,2057,2057,0,0,0.527730690403408,8.71713394708932,55.3411259811717,0.0126087350335866,0.0632626572576612,0.0933674091456902,4.92538494178962e-05,0.000413896114129564
"C40R90","simulation","default_logistf_sas","default","common_point_converged",2500,0.8172,0.0524,0.8172,0.8172,0.0232,0.0232,0.0283896231032795,0.0283896231032795,0.0036744445874982,0.0036744445874982,58,58,2043,2043,0,0,0.520451698567573,8.51456130379157,50.7324195768278,0.0124648973877201,0.0632626572576612,0.0933674091456902,4.91889050779903e-05,0.000411242013858448
"C40R90","simulation","default_logistf_sas","default","common_inference_available",2500,0.8088,0.0524,0.8088,0.8088,0.0228,0.0228,0.0281899109792285,0.0281899109792285,0.00368084032640811,0.00368084032640811,57,57,2022,2022,0,0,0.515038402389245,7.03507762464756,50.7324195768278,0.0121988637572105,0.0632626572576612,0.0933674091456902,4.81987526281813e-05,0.000404953323507762
"C100R90","simulation","default_logistf_sas","default","all_outputs",2500,1,0.0044,0.9956,0.9956,0.0072,0.0072,0.00723182000803536,0.00723182000803536,0.00169838161656053,0.00169838161656053,18,18,2489,2489,0.0144,0,0.321854616640533,3.38696323389391,16.8290360266528,0.00859912791354889,0.0863182360262931,0.138441785904881,3.05133670720492e-05,0.000404687788173375
"C100R90","simulation","default_logistf_sas","default","both_point_converged",2500,0.9812,0.0044,0.9812,0.9812,0.0072,0.0072,0.00733795352629433,0.00733795352629433,0.00172321478836053,0.00172321478836053,18,18,2453,2453,0,0,0.312366163768,2.28862598107081,16.8290360266528,0.00850086705692843,0.0859775513291526,0.107899452709608,2.98889257485113e-05,0.000303569342829713
"C100R90","simulation","default_logistf_sas","default","common_point_converged",2500,0.9792,0.0044,0.9792,0.9792,0.0072,0.0072,0.00735294117647059,0.00735294117647059,0.00172672139085979,0.00172672139085979,18,18,2448,2448,0,0,0.30927210318554,2.2658894826523,8.42296287065124,0.00850086705692843,0.0859775513291526,0.107899452709608,2.97673678487653e-05,0.000300269024579969
"C100R90","simulation","default_logistf_sas","default","common_inference_available",2500,0.9792,0.0044,0.9792,0.9792,0.0072,0.0072,0.00735294117647059,0.00735294117647059,0.00172672139085979,0.00172672139085979,18,18,2448,2448,0,0,0.30927210318554,2.2658894826523,8.42296287065124,0.00850086705692843,0.0859775513291526,0.107899452709608,2.97673678487653e-05,0.000300269024579969
"C40R99","simulation","default_logistf_sas","default","all_outputs",2500,1,0.0532,0.9468,0.9468,0.0248,0.0248,0.0261934938741022,0.0261934938741022,0.00328272061686688,0.00328272061686688,62,62,2367,2367,0.1424,0,0.8884690871175,17.8887452198115,72.8928023782451,0.0143959803872403,0.0713109456571445,0.267255610405882,6.80795297218761e-05,0.109380122102112
"C40R99","simulation","default_logistf_sas","default","both_point_converged",2500,0.8044,0.0532,0.8044,0.8044,0.0216,0.0216,0.0268523122824465,0.0268523122824465,0.00360474200142447,0.00360474200142447,54,54,2011,2011,0,0,0.518778111792314,9.04549721244624,55.3411259811722,0.0122798199594996,0.0632725590687682,0.0818674933124915,5.29763879395413e-05,0.000413102265294008
"C40R99","simulation","default_logistf_sas","default","common_point_converged",2500,0.7896,0.0532,0.7896,0.7896,0.0208,0.0208,0.0263424518743668,0.0263424518743668,0.00360460466965873,0.00360460466965873,52,52,1974,1974,0,0,0.503523288544153,7.41660556761495,50.7324195776371,0.0119400500491358,0.0633349014695698,0.0818674933124915,5.19592914489664e-05,0.000392554682428603
"C40R99","simulation","default_logistf_sas","default","common_inference_available",2500,0.7812,0.0532,0.7812,0.7812,0.0208,0.0208,0.0266257040450589,0.0266257040450589,0.00364283386541308,0.00364283386541308,52,52,1953,1953,0,0,0.49454342003666,5.58684351765766,50.7324195776371,0.0116116140419549,0.0630907044227883,0.0725871221576275,5.13279957320164e-05,0.000387954873859453
"C100R99","simulation","default_logistf_sas","default","all_outputs",2500,1,0.0044,0.9956,0.9956,0.0084,0.0084,0.00843712334270792,0.00843712334270792,0.0018333478776548,0.0018333478776548,21,21,2489,2489,0.0176,0,0.319589433142921,3.38686294889232,48.4869025661502,0.00878089997398937,0.0899570500895528,0.140931047116738,3.26318090653199e-05,0.000442707721417746
"C100R99","simulation","default_logistf_sas","default","both_point_converged",2500,0.978,0.0044,0.978,0.978,0.0084,0.0084,0.00858895705521472,0.00858895705521472,0.00186619774331247,0.00186619774331247,21,21,2445,2445,0,0,0.302745807953269,2.24847393026477,48.4869025661502,0.0086239506277147,0.0863134191329944,0.105594079071584,3.16629483403386e-05,0.000317631526621565
"C100R99","simulation","default_logistf_sas","default","common_point_converged",2500,0.9748,0.0044,0.9748,0.9748,0.0084,0.0084,0.00861715223635618,0.00861715223635618,0.00187229733254999,0.00187229733254999,21,21,2437,2437,0,0,0.297131602576157,2.22313345114159,48.4869025661502,0.00852687203165003,0.0863134191329944,0.105594079071584,3.16038487837567e-05,0.000316332987909451
"C100R99","simulation","default_logistf_sas","default","common_inference_available",2500,0.9744,0.0044,0.9744,0.9744,0.008,0.008,0.00821018062397373,0.00821018062397373,0.00182830032669801,0.00182830032669801,20,20,2436,2436,0,0,0.296402925616795,2.22178439878595,9.41094193293981,0.00852299694578351,0.0863134191329944,0.105594079071584,3.15964999583196e-05,0.000310161740967985
"E020R1","exact","default_brglm2_sas","default","all_outputs",121,1,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,7.5120547149421e-05,0.000460028426693118,0.000460028426694237,1.64572984988898e-05,4.31101219256091e-05,4.31101219257046e-05,6.10455089860018e-05,0.000268173578939179
"E020R1","exact","default_brglm2_sas","default","both_point_converged",121,0.983471074380165,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,7.5120547149421e-05,0.000460028426693118,0.000460028426694237,1.64572984988898e-05,4.31101219256091e-05,4.31101219257046e-05,6.10455089860018e-05,0.000268173578939179
"E020R1","exact","default_brglm2_sas","default","common_point_converged",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,7.51205471489769e-05,0.000460028426693242,0.000460028426694237,1.64572984990147e-05,4.31101219256136e-05,4.31101219257046e-05,4.57423383060096e-05,0.000268173578939201
"E020R1","exact","default_brglm2_sas","default","common_inference_available",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,7.51205471489769e-05,0.000460028426693242,0.000460028426694237,1.64572984990147e-05,4.31101219256136e-05,4.31101219257046e-05,4.57423383060096e-05,0.000268173578939201
"E050R1","exact","default_brglm2_sas","default","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,4.30998003706495e-05,0.00106950517000453,0.0011988971196697,2.24946507290311e-06,0.000341694361272857,0.000348117895129785,2.89532042194729e-05,0.000461468780499352
"E050R1","exact","default_brglm2_sas","default","both_point_converged",676,0.997041420118343,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,4.30998003706495e-05,0.00106950517000453,0.0011988971196697,2.24946507290311e-06,0.000341694361272857,0.000348117895129785,2.89532042194729e-05,0.000461468780499352
"E050R1","exact","default_brglm2_sas","default","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,4.1379071912262e-05,0.00106950517000459,0.0011988971196697,2.24946507292045e-06,0.000341694361272866,0.000348117895129785,2.89532042190288e-05,0.000461468780499352
"E050R1","exact","default_brglm2_sas","default","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,4.1379071912262e-05,0.00106950517000459,0.0011988971196697,2.24946507292045e-06,0.000341694361272866,0.000348117895129785,2.89532042190288e-05,0.000461468780499352
"E100R1","exact","default_brglm2_sas","default","all_outputs",2601,1,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,8.24710086106961e-05,0.000465678235746747,0.00162679718960135,2.06722161437845e-07,0.00016096304556841,0.000164632717373381,6.18056501593411e-05,0.000310181213822327
"E100R1","exact","default_brglm2_sas","default","both_point_converged",2601,0.99923106497501,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,8.24710086106961e-05,0.000465678235746747,0.00162679718960135,2.06722161437845e-07,0.00016096304556841,0.000164632717373381,6.18056501593411e-05,0.000310181213822327
"E100R1","exact","default_brglm2_sas","default","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0,0,0,0,,,0,0,2597,2597,0,0,8.24710086124725e-05,0.000465678235747546,0.00162679718960135,2.06722161502897e-07,0.000160974413644626,0.000164632717373381,6.18056501597297e-05,0.000310189401321796
"E100R1","exact","default_brglm2_sas","default","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.991541714725106,0.991541714725106,0,0,0,0,,,0,0,2579,2579,0,0,8.10424850961056e-05,0.000459631000996746,0.00162679718960135,2.06722161437845e-07,0.000161076726330569,0.000164632717373381,6.14855879643994e-05,0.000310263088817022
"E200R1","exact","default_brglm2_sas","default","all_outputs",10201,1,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,3.35529296280335e-05,0.000604144367669459,0.00253401823079713,4.75901204740877e-09,5.22332954412957e-05,0.000114758509471347,2.51774413904116e-05,0.000378990456888531
"E200R1","exact","default_brglm2_sas","default","both_point_converged",10201,0.999803940790118,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,3.35529296280335e-05,0.000604144367669459,0.00253401823079713,4.75901204740877e-09,5.22332954412957e-05,0.000114758509471347,2.51774413904116e-05,0.000378990456888531
"E200R1","exact","default_brglm2_sas","default","common_point_converged",10201,0.999607881580237,0.000196059209881384,0.999607881580237,0.999607881580237,0,0,0,0,,,0,0,10197,10197,0,0,3.3552929620928e-05,0.000604144367669939,0.00253401823079713,4.75901204742571e-09,5.22332954413518e-05,0.000114758509471347,2.51587750657034e-05,0.000378990456888566
"E200R1","exact","default_brglm2_sas","default","common_inference_available",10201,0.986962062542888,0.000196059209881384,0.986962062542888,0.986962062542888,0,0,0,0,,,0,0,10068,10068,0,0,3.29951401626671e-05,0.000525814822386915,0.00253401822998889,4.48540313836051e-09,5.22332954447391e-05,0.000114758509471347,2.50580074512285e-05,0.000344836461873812
"E020R4","exact","default_brglm2_sas","default","all_outputs",85,1,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0,0,0.000191152032296138,0.000912277290805008,0.000912277290805008,2.24206891630829e-05,0.000136361479226395,0.000136361479226577,0.000131811722805963,0.000406475073359749
"E020R4","exact","default_brglm2_sas","default","both_point_converged",85,0.976470588235294,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0,0,0.000191152032296138,0.000912277290805008,0.000912277290805008,2.24206891630829e-05,0.000136361479226395,0.000136361479226577,0.000131811722805963,0.000406475073359749
"E020R4","exact","default_brglm2_sas","default","common_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0.000191152032296138,0.000912277290805008,0.000912277290805008,2.2420689163527e-05,0.000136361479226399,0.000136361479226577,0.000131811722807074,0.000406475073359758
"E020R4","exact","default_brglm2_sas","default","common_inference_available",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0.000191152032296138,0.000912277290805008,0.000912277290805008,2.2420689163527e-05,0.000136361479226399,0.000136361479226577,0.000131811722807074,0.000406475073359758
"E050R4","exact","default_brglm2_sas","default","all_outputs",451,1,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0,0,0.000133990771021608,0.00141609963229605,0.00148558861012305,1.39994128911802e-05,0.000258925486253534,0.000291182396965795,0.000111760249028592,0.000609691585327319
"E050R4","exact","default_brglm2_sas","default","both_point_converged",451,0.995565410199557,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0,0,0.000133990771021608,0.00141609963229605,0.00148558861012305,1.39994128911802e-05,0.000258925486253534,0.000291182396965795,0.000111760249028592,0.000609691585327319
"E050R4","exact","default_brglm2_sas","default","common_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0.000134560959490493,0.00141609963229605,0.00148558861012305,1.4340935915208e-05,0.000258925486253565,0.000291182396965795,0.00011322738169417,0.000609691585327328
"E050R4","exact","default_brglm2_sas","default","common_inference_available",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0.000134560959490493,0.00141609963229605,0.00148558861012305,1.4340935915208e-05,0.000258925486253565,0.000291182396965795,0.00011322738169417,0.000609691585327328
