"a","c","b","d","config_id","design_id","scenario","n","n_exposed","n_unexposed","events","data_state","separation","sparsity_class","beta_reference","ci_available","ci_disagree","ci_delta","sas_point_converged","logistf_point_converged","sas_low","sas_high","logistf_low","logistf_high","aligned_ci_available","aligned_ci_disagree","aligned_decision","weight","decision","wald_logistf_decision","wald_brglm2_decision","wald_common_se","wald_common_sas_low","wald_common_sas_high","wald_common_logistf_low","wald_common_logistf_high","wald_common_se_decision"
1,1,24,24,"n50_1.24.1.24","E050R1","ENUM",50,25,25,2,"ok","none","none",0,TRUE,FALSE,0.184826583611814,TRUE,TRUE,-2.37760178620583,2.37760178620583,-2.56242836981763,2.56242836981764,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.21308063452119,-2.37759435400453,2.37759435400453,-2.37759435400453,2.37759435400453,"判定一致"
2,1,23,24,"n50_2.23.1.24","E050R1","ENUM",50,25,25,3,"ok","none","none",0.552498320166559,TRUE,FALSE,0.301516825326783,TRUE,TRUE,-1.59095005337884,2.69596094567686,-1.53775638319119,2.99747777100364,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.09363505433673,-1.59097987258149,2.69599076487951,-1.59098699856396,2.69598363889704,"判定一致"
3,1,22,24,"n50_3.22.1.24","E050R1","ENUM",50,25,25,4,"ok","none","none",0.932455668727511,TRUE,FALSE,0.352971812476955,TRUE,TRUE,-1.10355067495892,2.96853790306519,-0.960180094998727,3.32150971554215,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.03882019247329,-1.10355654960749,2.96854377771375,-1.10359449493313,2.96850583238811,"判定一致"
4,1,21,24,"n50_4.21.1.24","E050R1","ENUM",50,25,25,5,"ok","none","none",1.22923247108517,TRUE,FALSE,0.381417647414277,TRUE,TRUE,-0.745541618797408,3.20444962824275,-0.556302734769239,3.58586727565702,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.00760384926792,-0.745413250526387,3.20432125997172,-0.7456347841639,3.20409972633421,"判定一致"
5,1,20,24,"n50_5.20.1.24","E050R1","ENUM",50,25,25,6,"ok","none","none",1.47753121553658,TRUE,FALSE,0.399927129095763,TRUE,TRUE,-0.458385941255414,3.4134068900554,-0.241776043152577,3.81333401915116,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.987727153283311,-0.458399172587569,3.41342012138755,-0.458378431451001,3.41344086252412,"判定一致"
6,1,19,24,"n50_6.19.1.24","E050R1","ENUM",50,25,25,7,"ok","none","none",1.69459572077441,TRUE,TRUE,0.412205943943556,TRUE,TRUE,-0.214863010124565,3.60399043111557,0.0195424693731299,4.01619637505913,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",0.974225664955765,-0.214883505632381,3.60401092662339,-0.214851495353497,3.60404293690227,"判定一致"
7,1,18,24,"n50_7.18.1.24","E050R1","ENUM",50,25,25,8,"ok","none","none",1.8903402979005,TRUE,TRUE,0.420866806219326,TRUE,TRUE,-0.000470432444840574,3.78107595963176,0.246288798388382,4.20194276585109,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定差あり","判定一致",0.964709902410073,-0.000493900659433999,3.78109942784635,-0.000456366352409088,3.78113696215338,"判定一致"
8,1,17,24,"n50_8.17.1.24","E050R1","ENUM",50,25,25,9,"ok","none","none",2.07107329200932,TRUE,FALSE,0.427103983130882,TRUE,TRUE,0.193618638017427,3.94846069917873,0.449325580177163,4.37556468230961,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,0.193598950191003,3.94848038700516,0.193632573602225,3.94851401041638,"判定一致"
9,1,16,24,"n50_9.16.1.24","E050R1","ENUM",50,25,25,10,"ok","none","none",2.24113942714248,TRUE,FALSE,0.431605151435508,TRUE,TRUE,0.373203811722267,4.10903819092418,0.63558289904357,4.54064334235969,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,0.373195837006328,4.10904616564012,0.373214262825561,4.10906459145936,"判定一致"
10,1,15,24,"n50_10.15.1.24","E050R1","ENUM",50,25,25,11,"ok","none","none",2.40374324268079,TRUE,FALSE,0.43478840851982,TRUE,TRUE,0.542365503770189,4.26513739721592,0.809815906444985,4.69992580573574,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.949698218470656,0.542377146108718,4.26512575487739,0.542368938296438,4.26511754706511,"判定一致"
11,1,14,24,"n50_11.14.1.24","E050R1","ENUM",50,25,25,12,"ok","none","none",2.56140639538519,TRUE,FALSE,0.43691509188736,TRUE,TRUE,0.704156206443715,4.41874722285265,0.975503164781023,4.85566231474001,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.94759761157619,0.704194524122675,4.41870890517369,0.704149204859666,4.41866358591068,"判定一致"
12,1,13,24,"n50_12.13.1.24","E050R1","ENUM",50,25,25,13,"ok","none","none",2.71624696830639,TRUE,FALSE,0.438147985619755,TRUE,TRUE,0.860998892706164,4.57167706998902,1.13534964950548,5.00982505560877,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.946582986305061,0.8610694198113,4.57160654288388,0.86097840677008,4.57151552984266,"判定一致"
13,1,12,24,"n50_13.12.1.24","E050R1","ENUM",50,25,25,14,"ok","none","none",2.87016905057865,TRUE,FALSE,0.438581522031753,TRUE,TRUE,1.01493704277647,4.72568708746843,1.29159371974097,5.16426860950018,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.946582986305061,1.01504350358616,4.72558062665874,1.01490048904234,4.72543761211492,"判定一致"
14,1,11,24,"n50_14.11.1.24","E050R1","ENUM",50,25,25,15,"ok","none","none",3.02500962349984,TRUE,FALSE,0.4382575063954,TRUE,TRUE,1.16780714217649,4.88260998271402,1.4462133696792,5.32086748910942,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.94759761157619,1.16795137191975,4.88246575297076,1.16775243297431,4.88226681402533,"判定一致"
15,1,10,24,"n50_15.10.1.24","E050R1","ENUM",50,25,25,16,"ok","none","none",3.18267277620424,TRUE,FALSE,0.437171709715225,TRUE,TRUE,1.32137294456855,5.04448561643203,1.60108289583558,5.48165732614726,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.949698218470656,1.32155497611596,5.04430358488463,1.32129847181988,5.04404708058856,"判定一致"
16,1,9,24,"n50_16.9.1.24","E050R1","ENUM",50,25,25,17,"ok","none","none",3.34527659174256,TRUE,FALSE,0.435273913957952,TRUE,TRUE,1.47744682994961,5.21373366699935,1.7581123752796,5.6490075809573,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,1.47766508415758,5.21351541279138,1.47735142742564,5.21320175605944,"判定一致"
17,1,8,24,"n50_17.8.1.24","E050R1","ENUM",50,25,25,18,"ok","none","none",3.51534272687571,TRUE,FALSE,0.433107354417408,TRUE,TRUE,1.63789730195685,5.39275853170831,1.91939678271204,5.82586588612572,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,1.63788719842551,5.39276863523966,1.63790200846862,5.39278344528277,"判定一致"
18,1,7,24,"n50_18.7.1.24","E050R1","ENUM",50,25,25,19,"ok","none","none",3.69607572098453,TRUE,FALSE,0.429301350850856,TRUE,TRUE,1.80527346705348,5.58684423395264,2.08740611366064,6.0161455848035,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.964709902410073,1.80526218625017,5.58685551475595,1.80527905673162,5.58687238523741,"判定一致"
19,1,6,24,"n50_19.6.1.24","E050R1","ENUM",50,25,25,20,"ok","none","none",3.89182029811063,TRUE,FALSE,0.424166954826396,TRUE,TRUE,1.98236663711093,5.80123656581517,2.26526600328027,6.22540352064157,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.974225664955765,1.98235438533516,5.80124881759093,1.98237308198272,5.80126751423849,"判定一致"
20,1,5,24,"n50_20.5.1.24","E050R1","ENUM",50,25,25,21,"ok","none","none",4.10888480334845,TRUE,FALSE,0.41738786977873,TRUE,TRUE,2.17296797391925,6.04476133726344,2.4572241993611,6.46214920704217,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.987727153283311,2.17295500860378,6.04477430257891,2.17297515636087,6.044794450336,"判定一致"
21,1,4,24,"n50_21.4.1.24","E050R1","ENUM",50,25,25,22,"ok","none","none",4.35718354779986,TRUE,FALSE,0.408676921685831,TRUE,TRUE,2.38230868014599,6.33201654443083,2.66951522712269,6.74069346611666,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.00760384926792,2.38229535703935,6.33202986753746,2.38231629255079,6.3320508030489,"判定一致"
22,1,3,24,"n50_22.3.1.24","E050R1","ENUM",50,25,25,23,"ok","none","none",4.65396035015752,TRUE,FALSE,0.398468840047838,TRUE,TRUE,2.61790261907145,6.68997671132069,2.9121689509136,7.08844555136852,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.03882019247329,2.61788950153545,6.68998982885669,2.61791018649688,6.69001051381812,"判定一致"
23,1,2,24,"n50_23.2.1.24","E050R1","ENUM",50,25,25,24,"ok","none","none",5.03391769871847,TRUE,FALSE,0.39264569087376,TRUE,TRUE,2.89042378603414,7.17736923320476,3.20344962341828,7.57001492407852,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.09363505433673,2.89041119088895,7.17738182834995,2.89043237998796,7.17740301744895,"判定一致"
24,1,1,24,"n50_24.1.1.24","E050R1","ENUM",50,25,25,25,"ok","none","none",5.58641601888503,TRUE,FALSE,0.450726950878277,TRUE,TRUE,3.20880070270223,7.96394292233914,3.58385428138041,8.41466987321742,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.21308063452119,3.20877745851615,7.96396616652522,3.20882166488048,7.96401037288955,"判定一致"
25,1,0,24,"n50_25.0.1.24","E050R1","ENUM",50,25,25,26,"ok","quasi_separation","quasi_separation",6.72503364216684,TRUE,FALSE,1.72778335168953,TRUE,TRUE,3.41242967651398,10.0375823018942,4.19036989538662,11.7653656535837,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.69013804958372,3.41239628311921,10.0376156952889,3.41242393608197,10.0376433482517,"判定一致"
0,2,25,23,"n50_0.25.2.23","E050R1","ENUM",50,25,25,2,"ok","quasi_separation","quasi_separation",-1.69111594344837,TRUE,FALSE,1.79822527323199,TRUE,TRUE,-4.83985998966825,1.45766888659966,-6.63808526290024,0.883524334690962,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.60656143140386,-4.83989809603698,1.45770699296839,-4.83991848795043,1.45768660105494,"判定一致"
1,2,24,23,"n50_1.24.2.23","E050R1","ENUM",50,25,25,3,"ok","none","none",-0.552498320166559,TRUE,FALSE,0.301516825326771,TRUE,TRUE,-2.69596094567686,1.59095005337884,-2.99747777100363,1.53775638319118,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.09363505433673,-2.69599076487951,1.59097987258149,-2.69598363889704,1.59098699856396,"判定一致"
2,2,23,23,"n50_2.23.2.23","E050R1","ENUM",50,25,25,4,"ok","none","none",0,TRUE,FALSE,0.0637265545125867,TRUE,TRUE,-1.88042946593012,1.88042946593012,-1.9441560204427,1.94415602044271,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95943245635004,-1.88045306004488,1.88045306004488,-1.88045306004488,1.88045306004488,"判定一致"
3,2,22,23,"n50_3.22.2.23","E050R1","ENUM",50,25,25,5,"ok","none","none",0.379957348560952,TRUE,FALSE,0.115147802341503,TRUE,TRUE,-1.37702379448194,2.1369671438262,-1.35073517446209,2.25211494616771,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.896448770713651,-1.37703562991183,2.13697897925609,-1.37704995602301,2.13696465314491,"判定一致"
4,2,21,23,"n50_4.21.2.23","E050R1","ENUM",50,25,25,6,"ok","none","none",0.676734150918615,TRUE,FALSE,0.143841474117285,TRUE,TRUE,-1.00895812286031,2.3624452691072,-0.937037845382359,2.50628674322448,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.860080533021939,-1.00898329540357,2.36247044165046,-1.0089927176084,2.36246101944563,"判定一致"
5,2,20,23,"n50_5.20.2.23","E050R1","ENUM",50,25,25,7,"ok","none","none",0.925032895370021,TRUE,FALSE,0.161894383020723,TRUE,TRUE,-0.714832792353209,2.56495376137927,-0.615948950943762,2.7268481444,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.836706600641419,-0.714854318371086,2.56497528739715,-0.714881907514098,2.56494769825414,"判定一致"
6,2,19,23,"n50_6.19.2.23","E050R1","ENUM",50,25,25,8,"ok","none","none",1.14209740060785,TRUE,FALSE,0.174057126697824,TRUE,TRUE,-0.466401311422322,2.75079244002667,-0.350015001287638,2.9248495667245,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.820724468066031,-0.466394834338038,2.75078596294239,-0.466492998032366,2.75068779924806,"判定一致"
7,2,18,23,"n50_7.18.2.23","E050R1","ENUM",50,25,25,9,"ok","none","none",1.33784197773394,TRUE,FALSE,0.182587175490205,TRUE,TRUE,-0.248396999787337,2.9245325276974,-0.119908532236585,3.1071197031876,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.809406079809028,-0.248339001338418,2.92447452924848,-0.248564787559504,2.92424874302739,"判定一致"
8,2,17,23,"n50_8.17.2.23","E050R1","ENUM",50,25,25,10,"ok","none","none",1.51857497184276,TRUE,TRUE,0.189252153558726,TRUE,TRUE,-0.0519001795074632,3.08901821236266,0.0856278596625212,3.27827036592138,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",0.801272008592574,-0.0519052622339158,3.08902329508911,-0.0518893068187529,3.08903925050427,"判定一致"
9,2,16,23,"n50_9.16.2.23","E050R1","ENUM",50,25,25,11,"ok","none","none",1.68864110697592,TRUE,FALSE,0.193969410965155,TRUE,TRUE,0.129549164897271,3.24768535031708,0.273763325269357,3.44165476128223,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.795461693854434,0.129540986571258,3.24769352864309,0.129564835940001,3.24771737801184,"判定一致"
10,2,15,23,"n50_10.15.2.23","E050R1","ENUM",50,25,25,12,"ok","none","none",1.85124492251424,TRUE,FALSE,0.197458637826184,TRUE,TRUE,0.300002660221716,3.40242350533773,0.449404055578583,3.59988214316392,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.791454175799271,0.299991402799321,3.40243476276013,0.300023242533831,3.40246660249464,"判定一致"
11,2,14,23,"n50_11.14.2.23","E050R1","ENUM",50,25,25,13,"ok","none","none",2.00890807521863,TRUE,FALSE,0.199990049133249,TRUE,TRUE,0.462604018091958,3.55513396311393,0.616126558230734,3.75512401224718,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.78893234164196,0.462590014745853,3.55514796646003,0.462629099361543,3.55518705107572,"判定一致"
12,2,13,23,"n50_12.13.2.23","E050R1","ENUM",50,25,25,14,"ok","none","none",2.16374864813983,TRUE,FALSE,0.201739785455187,TRUE,TRUE,0.619830097506547,3.70757740632782,0.776699693589905,3.909317191783,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.787713371846621,0.619813912957198,3.70759359087717,0.619858809179845,3.70763848709981,"判定一致"
13,2,12,23,"n50_13.12.2.23","E050R1","ENUM",50,25,25,15,"ok","none","none",2.31767073041209,TRUE,FALSE,0.202823558926943,TRUE,TRUE,0.773749785774118,3.86149414662535,0.933402358580262,4.06431770555229,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.787713371846621,0.773732127239748,3.86151180515972,0.773780891452102,3.86156056937207,"判定一致"
14,2,11,23,"n50_14.11.2.23","E050R1","ENUM",50,25,25,16,"ok","none","none",2.47251130333328,TRUE,FALSE,0.203316896193707,TRUE,TRUE,0.926200329554733,4.01872154862059,1.08823574448356,4.2220384448143,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.78893234164196,0.926181963230572,4.01873991494475,0.926232327476192,4.01879027919037,"判定一致"
15,2,10,23,"n50_15.10.2.23","E050R1","ENUM",50,25,25,17,"ok","none","none",2.63017445603768,TRUE,FALSE,0.203268925720163,TRUE,TRUE,1.07892153893318,4.18132826146734,1.2430830637549,4.38459718718751,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.791454175799271,1.07890322021986,4.18134658018067,1.07895277605728,4.18139613601809,"判定一致"
16,2,9,23,"n50_16.9.2.23","E050R1","ENUM",50,25,25,18,"ok","none","none",2.792778271576,TRUE,FALSE,0.202714629527816,TRUE,TRUE,1.23367319687275,4.35179058182989,1.39984992706677,4.55450521135771,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.795461693854434,1.23365561831541,4.35180816038724,1.23370200054008,4.35185454261191,"判定一致"
17,2,8,23,"n50_17.8.2.23","E050R1","ENUM",50,25,25,19,"ok","none","none",2.96284440670916,TRUE,FALSE,0.201691424348497,TRUE,TRUE,1.39235527472278,4.53325134441524,1.56061235051561,4.73494276876374,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.801272008592574,1.3923390309075,4.53326758823053,1.39238012804764,4.53330868537067,"判定一致"
18,2,7,23,"n50_18.7.2.23","E050R1","ENUM",50,25,25,20,"ok","none","none",3.14357740081797,TRUE,FALSE,0.200271602408828,TRUE,TRUE,1.55715079214588,4.72993543554638,1.72780330503719,4.93020703795521,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.809406079809028,1.55713634855268,4.72994987913958,1.55717063552452,4.72998416611142,"判定一致"
19,2,6,23,"n50_19.6.2.23","E050R1","ENUM",50,25,25,21,"ok","none","none",3.33932197794407,TRUE,FALSE,0.198640242219319,TRUE,TRUE,1.73071670496622,4.94787272085468,1.90448593472078,5.146512963074,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.820724468066031,1.73070431427024,4.94788511155066,1.73073157930385,4.94791237658428,"判定一致"
20,2,5,23,"n50_20.5.2.23","E050R1","ENUM",50,25,25,22,"ok","none","none",3.5563864831819,TRUE,FALSE,0.197306897785081,TRUE,TRUE,1.9164592227782,5.19626756167353,2.09480559516035,5.39357445945861,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.836706600641419,1.91644858934174,5.19627819510998,1.91647168029778,5.19630128606601,"判定一致"
21,2,4,23,"n50_21.4.2.23","E050R1","ENUM",50,25,25,23,"ok","none","none",3.8046852276333,TRUE,FALSE,0.19775395029966,TRUE,TRUE,2.11894085635243,5.49037288463274,2.3048253227368,5.6881268349324,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.860080533021939,2.11893000196557,5.4903837390196,2.11895835910629,5.49041209616031,"判定一致"
22,2,3,23,"n50_22.3.2.23","E050R1","ENUM",50,25,25,24,"ok","none","none",4.10146202999096,TRUE,FALSE,0.204760317981097,TRUE,TRUE,2.34442058077848,5.8584014250218,2.54426971687755,6.06316174300289,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.896448770713651,2.34440369831618,5.8584183074841,2.344454725407,5.85846933457492,"判定一致"
23,2,2,23,"n50_23.2.2.23","E050R1","ENUM",50,25,25,25,"ok","none","none",4.48141937855192,TRUE,FALSE,0.236838731166348,TRUE,TRUE,2.6009389652129,6.36181159752459,2.83079755093368,6.59865032869094,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95943245635004,2.60092222132387,6.36182834141362,2.60096631850704,6.36187243859679,"判定一致"
24,2,1,23,"n50_24.1.2.23","E050R1","ENUM",50,25,25,26,"ok","none","none",5.03391769871847,TRUE,FALSE,0.392645690873742,TRUE,TRUE,2.89042378603414,7.17736923320476,3.20344962341829,7.5700149240785,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.09363505433673,2.89041119088895,7.17738182834995,2.89043237998798,7.17740301744897,"判定一致"
25,2,0,23,"n50_25.0.2.23","E050R1","ENUM",50,25,25,27,"ok","quasi_separation","quasi_separation",6.17253532200028,TRUE,FALSE,1.81133414645326,TRUE,TRUE,3.02373963779164,9.32127439221325,3.79379729715862,11.1326085386665,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.60656143140386,3.02370447049976,9.32130955950513,3.0237327774976,9.32133786650297,"判定一致"
0,3,25,22,"n50_0.25.3.22","E050R1","ENUM",50,25,25,3,"ok","quasi_separation","quasi_separation",-2.07107329200932,TRUE,FALSE,1.84507150233613,TRUE,TRUE,-5.14797122259149,1.00561364664129,-6.99304272492761,0.339037868822529,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.56976093501226,-5.14785368493705,1.00549610898685,-5.14774818897065,1.00560160495325,"判定一致"
1,3,24,22,"n50_1.24.3.22","E050R1","ENUM",50,25,25,4,"ok","none","none",-0.93245566872751,TRUE,FALSE,0.352971812476949,TRUE,TRUE,-2.96853790306519,1.10355067495892,-3.32150971554214,0.960180094998719,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.03882019247329,-2.96854377771376,1.10355654960749,-2.96850583238811,1.10359449493313,"判定一致"
2,3,23,22,"n50_2.23.3.22","E050R1","ENUM",50,25,25,5,"ok","none","none",-0.379957348560952,TRUE,FALSE,0.11514780234148,TRUE,TRUE,-2.1369671438262,1.37702379448194,-2.25211494616768,1.3507351744621,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.896448770713651,-2.13697897925609,1.37703562991183,-2.13696465314491,1.37704995602301,"判定一致"
3,3,22,22,"n50_3.22.3.22","E050R1","ENUM",50,25,25,6,"ok","none","none",0,TRUE,FALSE,0.0250175521737135,TRUE,TRUE,-1.62419581594653,1.62419581594653,-1.64921336812025,1.64921336812022,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.82869183580518,-1.62420615246053,1.62420615246053,-1.62420615246053,1.62420615246053,"判定一致"
4,3,21,22,"n50_4.21.3.22","E050R1","ENUM",50,25,25,7,"ok","none","none",0.296776802357663,TRUE,FALSE,0.0535249802368745,TRUE,TRUE,-1.2500211910823,1.84360421040121,-1.22940168905861,1.89712919063808,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.789207376739122,-1.25002652508256,1.84360954440146,-1.25004123238435,1.84359483709967,"判定一致"
5,3,20,22,"n50_5.20.3.22","E050R1","ENUM",50,25,25,8,"ok","none","none",0.545075546809069,TRUE,FALSE,0.0715004208367516,TRUE,TRUE,-0.951655001251001,2.04183693721059,-0.904119361102724,2.11333735804735,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.76366726771092,-0.951669372905714,2.04185130886531,-0.951684794076446,2.04183588769457,"判定一致"
6,3,19,22,"n50_6.19.3.22","E050R1","ENUM",50,25,25,9,"ok","none","none",0.762140052046897,TRUE,FALSE,0.0837186067788442,TRUE,TRUE,-0.700196691531595,2.22450679043351,-0.635182712774084,2.30822539721235,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.746122250504844,-0.70021768960251,2.22452778850442,-0.700232687006574,2.22451279110036,"判定一致"
7,3,18,22,"n50_7.18.3.22","E050R1","ENUM",50,25,25,10,"ok","none","none",0.957884629172992,TRUE,FALSE,0.0924271545468689,TRUE,TRUE,-0.480000268801759,2.39582634072985,-0.402861446433984,2.48825349527672,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.733653843612887,-0.480022074636594,2.39584814656468,-0.480050481427652,2.39581973977363,"判定一致"
8,3,17,22,"n50_8.17.3.22","E050R1","ENUM",50,25,25,11,"ok","none","none",1.13861762328181,TRUE,FALSE,0.0988209871275774,TRUE,TRUE,-0.281629738468134,2.55899430956326,-0.195660589445174,2.65781529669083,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.724669988318905,-0.281644792234552,2.55900936332968,-0.28170945450031,2.55894470106392,"判定一致"
9,3,16,22,"n50_9.16.3.22","E050R1","ENUM",50,25,25,12,"ok","none","none",1.30868375841497,TRUE,FALSE,0.103596336858327,TRUE,TRUE,-0.0989148310898591,2.71653453927838,-0.00626361120920424,2.82013087613671,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.718240256881991,-0.0989151816412366,2.71653488982976,-0.0990412773205374,2.71640879415046,"判定一致"
10,3,15,22,"n50_10.15.3.22","E050R1","ENUM",50,25,25,13,"ok","none","none",1.47128757395328,TRUE,FALSE,0.107189244749539,TRUE,TRUE,0.072454773946784,2.87053983637339,0.170330529586371,2.97772908112293,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.713799322363258,0.0724763411390055,2.87051826918117,0.0722666099321965,2.87030853797436,"判定一致"
11,3,14,22,"n50_11.14.3.22","E050R1","ENUM",50,25,25,14,"ok","none","none",1.62895072665768,TRUE,FALSE,0.109889623762186,TRUE,TRUE,0.235671935515803,3.02284744610863,0.337760768727194,3.13273706987082,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.71100210963457,0.235721162996462,3.02279821862798,0.235412198841921,3.02248925447343,"判定一致"
12,3,13,22,"n50_12.13.3.22","E050R1","ENUM",50,25,25,15,"ok","none","none",1.78379129957888,TRUE,FALSE,0.112416611765024,TRUE,TRUE,0.39289086089079,3.17465849284837,0.498837219232234,3.28707510461339,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.709649291130567,0.392887624599288,3.17466172913987,0.392904247308582,3.17467835184916,"判定一致"
13,3,12,22,"n50_13.12.3.22","E050R1","ENUM",50,25,25,16,"ok","none","none",1.93771338185113,TRUE,FALSE,0.114032309382623,TRUE,TRUE,0.546810131045609,3.32857509088378,0.655865318233513,3.4426074002664,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.709649291130567,0.546805558694401,3.32857966323498,0.546826329580838,3.32860043412142,"判定一致"
14,3,11,22,"n50_14.11.3.22","E050R1","ENUM",50,25,25,17,"ok","none","none",2.09255395477233,TRUE,FALSE,0.115218757534158,TRUE,TRUE,0.698996901816766,3.48606217187719,0.810861772402722,3.60128092941135,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.71100210963457,0.698991009031222,3.48606806466273,0.699015426955244,3.48609248258676,"判定一致"
15,3,10,22,"n50_15.10.3.22","E050R1","ENUM",50,25,25,18,"ok","none","none",2.25021710747673,TRUE,FALSE,0.116075267814286,TRUE,TRUE,0.851176051401406,3.64920376340254,0.965716199344551,3.76527903121683,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.713799322363258,0.851168943380893,3.64921087142306,0.851196143455648,3.64923807149781,"判定一致"
